so_user_id,gh_user_id,label
1480101,106803,0
891303,106806,1
1369345,106806,0
842744,106808,0
440146,106809,0
321354,106811,0
552715,106823,0
708950,106823,1
229189,106830,1
1260817,106830,0
51336,106833,0
1554015,106833,1
1405946,106837,0
385828,106844,0
1220251,106848,0
1481095,106848,1
590864,106850,0
1177301,106861,1
1273630,106861,0
1194288,106866,0
1209112,106869,0
577788,106878,0
842747,106890,0
855899,106890,1
1522883,106892,0
145479,106902,0
1042534,106911,0
480893,106912,0
583938,106918,0
74375,106920,0
1383996,106922,0
426365,106932,1
519498,106932,0
683924,106935,0
1042093,106935,1
972271,106936,0
396981,106948,0
476569,106948,1
941960,106950,0
266817,106954,1
1020243,106954,0
610406,106955,1
1415127,106955,0
780425,106958,0
1410827,106960,1
1564111,106960,0
239982,106970,0
754305,106971,1
976288,106971,0
885839,106978,0
1309547,106978,1
1352019,106980,0
1508180,106996,0
194832,107001,0
342159,107001,1
427592,107001,1
556152,107001,1
1282161,107001,1
891011,107004,0
1344654,107004,1
20839,107009,0
738953,107011,0
529913,107012,1
672661,107012,0
1131034,107013,0
672574,107018,0
419866,107019,0
1542721,107020,0
169640,107026,0
1049542,107026,1
455356,107027,1
1007506,107027,0
929757,107028,0
1560081,107028,1
1539287,107029,0
667837,107036,1
1407177,107036,0
210416,107037,0
1209702,107037,1
1410824,107040,0
890232,107055,0
1163891,107055,1
514253,107062,1
1217610,107062,0
695411,107066,0
142588,107067,0
1102092,107067,1
5030,107070,0
80426,107070,1
259815,107071,1
1563557,107071,0
1137674,107074,0
832490,107082,0
894106,107086,0
479766,107090,0
692060,107095,1
1250816,107095,0
758884,107096,0
1071086,107096,1
240759,107100,0
563885,107107,0
733647,107107,1
1252061,107116,0
546368,107117,1
1088858,107117,0
1348425,107120,0
1387769,107131,1
1443707,107131,0
139642,107132,0
594173,107133,0
995027,107137,1
1450494,107137,0
1007243,107139,1
1524056,107139,0
56690,107141,0
23652,107143,1
377941,107143,0
1035704,107150,1
1417861,107150,0
167803,107152,1
1184506,107152,0
1120217,107153,0
104865,107155,1
1322511,107155,0
1369927,107157,0
128055,107159,1
755424,107159,0
679981,107163,0
768823,107169,1
1221447,107169,0
944321,107171,1
1314361,107171,0
1207464,107178,1
1334884,107178,0
179149,107191,0
594286,107194,0
281873,107197,0
172894,107199,1
948935,107199,0
723762,107204,0
1446338,107204,1
964149,107208,0
266449,107220,0
1477733,107230,0
347581,107232,1
1333172,107232,0
536807,107234,1
1378346,107234,0
354482,107243,1
1423167,107243,0
505977,107250,0
447373,107255,0
1356528,107255,1
710772,107259,0
341282,107260,0
652120,107262,0
1381613,107262,1
1482559,107263,0
767846,107265,0
1051826,107265,1
566978,107267,0
1410004,107270,0
674946,107273,0
1549364,107273,1
591138,107278,0
1455736,107278,1
185924,107285,0
709851,107285,1
164439,107288,1
1436265,107288,0
455988,107290,1
1336405,107290,0
61061,107301,0
1145535,107308,0
1157969,107308,1
93747,107315,0
21647,107317,0
626447,107317,1
627351,107317,1
869299,107317,1
864015,107320,0
183948,107321,0
1286041,107342,0
874025,107344,0
1334962,107344,1
1084240,107347,0
1296536,107348,1
1432385,107348,0
191693,107350,0
668201,107351,0
202656,107353,0
632440,107356,0
1454097,107357,0
1548792,107357,1
688810,107361,0
1464399,107362,0
788581,107365,1
1186341,107365,0
606048,107373,0
520870,107374,1
637062,107374,0
699210,107375,0
574235,107378,1
590931,107378,0
95128,107379,0
347105,107385,0
627424,107385,1
163700,107388,0
1049513,107388,1
1078889,107401,0
1415751,107401,1
277370,107407,0
772186,107410,0
382447,107411,0
1049975,107411,1
389235,107420,0
1066733,107420,1
393376,107433,0
394881,107434,1
734903,107434,0
1264790,107447,0
1462097,107447,1
320438,107450,1
866386,107450,0
996288,107451,0
975772,107454,0
1136129,107454,1
206824,107460,1
990356,107460,1
1031940,107460,0
78722,107461,0
1392559,107465,0
290908,107466,1
1268735,107466,0
319806,107467,0
788751,107470,0
758935,107474,0
443513,107478,1
632096,107478,0
273093,107482,0
1381613,107503,0
773093,107505,0
692500,107508,0
1452051,107508,1
112000,107511,1
1301784,107511,0
927970,107525,0
1250297,107525,1
611053,107529,0
446426,107531,0
846422,107543,0
1268746,107554,0
299131,107555,1
398746,107555,0
1009442,107559,1
1196309,107559,0
106173,107569,1
922636,107569,0
1517100,107572,0
129864,107580,1
678690,107580,0
158557,107582,1
247104,107582,0
990533,107585,0
1489108,107586,0
1254854,107593,0
1103034,107597,0
1552803,107597,1
437855,107600,0
281126,107604,0
1232820,107604,1
743536,107614,0
597554,107630,1
1505894,107630,0
849711,107631,0
1361241,107631,1
1540125,107632,0
1136113,107633,0
735050,107638,1
845194,107638,0
271026,107644,0
1383766,107645,0
908166,107651,0
979888,107652,1
1370681,107652,0
315046,107654,1
1002876,107654,0
546926,107655,1
1148738,107655,0
750768,107660,1
1181397,107660,0
637611,107661,1
765809,107661,1
863730,107661,0
1273027,107661,1
551087,107662,0
1111898,107663,1
1174099,107663,0
352546,107670,0
1273763,107670,1
1536969,107670,1
919534,107672,0
378500,107674,0
923093,107674,1
1062629,107681,0
969455,107684,0
67393,107688,1
969382,107688,0
574367,107691,0
926014,107694,0
1255626,107694,1
235016,107696,0
452841,107700,1
1510456,107700,0
523470,107705,0
287422,107707,0
768137,107707,1
580560,107711,1
1236393,107711,0
549684,107713,0
1010723,107716,1
1112098,107716,0
265915,107720,1
962955,107720,0
1153892,107721,0
187496,107722,1
1353632,107722,0
30576,107730,0
510665,107730,1
521233,107731,0
1320932,107731,1
1313832,107732,0
83721,107735,1
819548,107735,0
557558,107737,0
789873,107738,0
1496740,107738,1
753974,107744,1
1184829,107744,0
532899,107751,1
1282025,107751,0
815676,107768,0
1514210,107771,0
11137,107781,0
547786,107782,1
1120559,107782,0
469716,107783,0
1258400,107803,0
236353,107804,0
267885,107812,0
933586,107818,0
956140,107818,1
77144,107822,0
279566,107823,1
1345296,107823,0
340984,107825,1
944893,107825,0
149212,107828,0
962921,107830,0
1409861,107831,0
297058,107833,1
853030,107833,1
1130645,107833,0
532675,107834,0
1050142,107834,1
134441,107839,0
254146,107842,1
1034209,107842,0
260191,107851,1
885188,107851,0
238028,107853,1
1379998,107853,0
619758,107856,0
1011256,107869,1
1258366,107869,0
751266,107870,0
223910,107875,1
385868,107875,0
544498,107877,0
780380,107879,0
14443,107889,1
465944,107889,0
1559513,107891,0
657739,107898,1
1254227,107898,0
303748,107903,1
1394324,107903,0
222655,107904,1
968133,107904,0
257349,107911,1
652974,107911,0
733087,107916,0
35958,107918,0
545663,107930,0
737253,107936,0
1225330,107936,1
295623,107937,0
984817,107941,1
1005996,107941,0
1031552,107945,0
1365624,107947,0
289409,107949,0
467760,107951,1
544623,107951,0
826580,107955,1
1205618,107955,0
49889,107968,0
1382754,107968,1
434939,107973,0
777037,107973,1
304192,107983,0
361667,107984,0
1091901,107984,1
614251,107986,0
65047,107989,1
393904,107989,0
214760,107991,0
626287,107992,1
1036708,107992,0
338890,107993,0
705041,107999,0
411600,108000,0
566114,108000,1
618863,108006,0
940035,108006,1
123355,108007,0
925056,108007,1
1030275,108007,1
651076,108010,1
974778,108010,0
90642,108011,0
561790,108013,1
1163040,108013,0
84783,108020,0
687098,108020,1
891668,108024,0
771589,108028,1
944934,108028,0
584647,108042,0
372803,108044,0
1517109,108044,1
73102,108055,1
564651,108055,0
1457871,108060,0
1140611,108061,1
1539185,108061,0
946707,108063,0
1442218,108065,0
694178,108066,0
152848,108067,1
344568,108067,0
393878,108068,0
1255315,108068,1
566008,108084,0
1379848,108084,1
833735,108086,0
24608,108088,0
160156,108092,0
409663,108093,0
711756,108095,0
401207,108102,0
710120,108107,1
853506,108107,0
267416,108110,1
536699,108110,0
851543,108136,0
783596,108137,0
1263044,108141,0
596312,108143,0
470756,108148,1
805244,108148,0
1186727,108151,0
1342566,108151,1
237877,108153,0
151865,108154,1
1074722,108154,0
470467,108159,0
1470706,108159,1
1318174,108161,0
1531096,108161,1
1352062,108166,0
596647,108167,0
310268,108169,1
382290,108169,0
1477805,108169,1
479216,108174,0
1359926,108174,1
84082,108181,0
301517,108193,0
169882,108197,1
1306658,108197,0
685338,108200,1
1245878,108200,0
989430,108205,0
1296318,108206,0
772769,108210,0
94120,108215,0
365333,108221,0
893757,108225,0
916345,108225,1
551839,108237,1
700211,108237,0
118912,108239,0
609247,108243,1
1212702,108243,0
291640,108245,1
1530503,108245,0
1132287,108246,1
1511198,108246,0
741747,108247,1
1376100,108247,0
1558902,108251,0
1425764,108253,0
1553695,108264,0
943440,108272,0
1347553,108272,1
824271,108274,0
8659,108276,1
1430195,108276,0
553850,108285,1
989099,108285,0
1021255,108294,1
1466801,108294,0
995011,108296,0
618381,108300,1
638953,108300,0
222670,108305,0
50979,108313,0
1212343,108314,0
1329640,108314,1
132087,108315,0
435478,108323,1
998623,108323,0
950019,108334,0
90340,108335,0
1035213,108340,0
672504,108341,0
1263276,108341,1
185963,108346,0
1280413,108346,1
1265727,108353,1
1348664,108353,0
188900,108355,1
1166693,108355,0
75793,108364,0
138219,108364,1
243797,108370,1
619511,108370,0
637676,108371,1
1433641,108371,0
251592,108378,0
1153223,108378,1
703458,108381,0
271584,108383,0
960849,108389,0
1107116,108389,1
483616,108390,1
1397252,108390,0
994897,108402,0
608926,108406,0
1268368,108406,1
329859,108407,0
1071328,108407,1
206723,108415,1
804872,108415,0
874807,108416,0
1284881,108416,1
1116855,108418,0
1367059,108418,1
73986,108421,0
211385,108422,0
412106,108436,0
1032294,108439,0
1135235,108441,1
1541888,108441,0
351029,108458,1
894219,108458,0
45712,108464,0
330013,108465,1
1562753,108465,0
823776,108472,0
301302,108477,0
1059482,108477,1
1203256,108479,1
1304490,108479,0
589204,108490,0
1090140,108490,1
1494607,108494,0
16472,108506,0
243232,108506,1
1061155,108510,1
1401432,108510,0
1367243,108515,0
1383677,108515,1
1098483,108523,0
1036496,108525,0
637556,108526,0
1070617,108526,1
1116831,108537,0
1202324,108537,1
383609,108541,1
790491,108541,0
840015,108542,1
1315363,108542,0
1422071,108549,0
39431,108550,0
1285707,108554,0
221007,108556,0
353013,108558,0
820305,108558,1
552444,108561,1
826119,108561,1
1263128,108561,0
413786,108580,0
8418,108583,1
704915,108583,0
1029059,108584,0
739,108589,0
223159,108592,0
1189982,108601,0
1297019,108601,1
1250712,108606,0
451838,108608,0
1457626,108617,0
1173679,108623,0
1338220,108628,0
464706,108630,0
663427,108632,0
746920,108633,0
892885,108634,1
1032409,108634,0
12828,108635,0
535155,108642,0
218119,108644,0
548406,108647,0
581154,108647,1
131066,108649,1
1441499,108649,0
594325,108658,0
710899,108661,1
1169551,108661,0
688336,108669,0
1050217,108669,1
1495099,108674,0
1160969,108675,0
836,108677,1
1005632,108677,0
163709,108678,0
1357695,108682,0
1364903,108682,1
1273942,108683,0
99813,108690,0
90741,108692,0
355977,108693,1
1524260,108693,0
975889,108697,1
1312327,108697,0
265113,108698,1
358234,108698,1
445479,108698,1
729955,108698,0
1305086,108716,0
1257864,108720,0
1329247,108720,1
260135,108723,0
1140377,108723,1
811699,108724,0
1219757,108724,1
712060,108727,1
1324998,108727,0
663587,108729,0
853428,108729,1
551203,108731,0
172324,108736,1
1388303,108736,0
440057,108742,1
1229245,108742,0
1264552,108744,0
219866,108747,0
686058,108747,1
150510,108752,0
570075,108752,1
760492,108752,1
498723,108757,0
1140222,108757,1
266016,108760,0
1349708,108760,1
1328592,108761,0
517841,108763,0
1049628,108763,1
1317910,108768,0
682855,108769,0
1310208,108770,1
1467057,108770,0
1275518,108771,1
1498459,108771,0
366829,108772,0
573620,108772,1
1552803,108774,0
260138,108778,1
1191929,108778,0
294387,108780,0
377478,108791,0
565110,108791,1
322791,108801,0
902703,108804,0
146354,108805,0
949692,108805,1
1101307,108808,0
243557,108810,0
1153379,108811,0
683010,108813,0
1112025,108815,1
1417394,108815,0
604217,108819,0
1303642,108819,1
9937,108822,1
1100569,108822,0
685047,108825,1
1356509,108825,0
557145,108830,1
747017,108830,0
292977,108833,0
753716,108838,0
1040140,108843,1
1136963,108843,0
278214,108847,1
283681,108847,1
423516,108847,1
445673,108847,1
540998,108847,0
877067,108848,0
1401090,108848,1
1288963,108853,0
947019,108857,1
1491286,108857,0
130594,108858,0
1015501,108859,1
1342311,108859,0
986882,108871,0
1184040,108871,1
538274,108875,0
815590,108876,1
1565865,108876,0
896847,108877,1
1461335,108877,0
66348,108878,1
466504,108878,0
1507438,108880,1
1523283,108880,0
871247,108885,1
1048029,108885,1
1155970,108885,0
97167,108887,0
175753,108889,1
1329107,108889,0
11182,108894,0
1077295,108897,0
560274,108898,0
79837,108899,1
743851,108899,0
812009,108903,0
128346,108904,1
727573,108904,0
503724,108909,0
1031804,108910,1
1476693,108910,0
665456,108911,0
483846,108916,0
554403,108918,0
93308,108939,0
454312,108941,0
27257,108946,1
611643,108946,0
793097,108955,0
924851,108955,1
1500738,108977,0
1348789,108980,0
983551,108982,1
1459258,108982,0
1197411,108988,0
468361,108989,1
1518344,108989,0
564706,108993,0
590874,108993,1
56937,109003,0
688561,109004,0
983070,109004,1
592495,109005,1
843896,109005,0
721848,109017,1
1110935,109017,0
422897,109018,1
1236735,109018,0
384462,109019,0
915948,109021,0
507139,109026,0
739735,109027,0
283299,109032,1
967886,109032,0
990356,109035,0
89376,109043,1
1545580,109043,0
365526,109053,0
892191,109055,0
278913,109057,0
1038939,109069,1
1089411,109069,0
830671,109072,0
1116061,109077,0
1068475,109079,0
667845,109088,0
5355,109090,0
725079,109103,0
908863,109103,1
1105368,109104,0
1494215,109104,1
457565,109106,1
1511344,109106,0
579331,109107,0
1048709,109113,0
1264826,109113,1
1394976,109117,0
438698,109138,0
1332290,109140,0
595121,109148,1
690826,109148,0
502671,109149,1
506770,109149,0
478354,109160,0
201804,109163,1
471434,109163,0
260623,109169,0
289219,109170,0
571594,109173,0
466103,109179,0
1024296,109179,1
115303,109181,0
717260,109182,0
313530,109191,0
539686,109200,1
1015051,109200,0
1044591,109202,0
814861,109208,0
1182721,109216,0
771727,109218,0
1395825,109218,1
228315,109219,1
322654,109219,0
1034848,109224,0
880128,109242,0
400136,109249,0
1330500,109249,1
500580,109250,0
1093396,109250,1
1565089,109252,0
1084469,109253,0
1546101,109253,1
1408620,109265,1
1552378,109265,0
907492,109269,0
964437,109269,1
13216,109272,0
1035552,109272,1
867516,109276,0
1167024,109276,1
1243068,109276,1
791650,109278,0
1184789,109278,1
1229730,109280,0
295876,109282,0
1389273,109282,1
518071,109285,1
1109608,109285,0
185217,109289,0
855723,109289,1
521933,109291,0
1422102,109293,1
1527831,109293,0
1054034,109297,1
1508714,109297,0
261081,109298,0
809286,109298,1
539443,109304,0
301903,109313,0
1278825,109315,0
1363040,109315,1
9604,109322,0
1062129,109322,1
568595,109323,1
1444029,109323,0
186202,109330,0
300494,109342,1
1016022,109342,0
459965,109343,0
1041885,109343,1
855397,109344,0
658385,109347,1
1268739,109347,0
514860,109348,1
622176,109348,0
402125,109353,0
1171592,109353,1
944749,109359,0
518918,109370,0
1099562,109374,0
797870,109376,1
1042075,109376,0
852886,109385,0
1336747,109385,1
289283,109392,1
441883,109392,1
1147449,109392,0
3765,109393,1
1270586,109393,0
641814,109405,0
847132,109413,0
876225,109413,1
627420,109415,1
1094818,109415,0
53790,109419,0
513259,109421,0
982495,109421,1
118430,109423,0
1474014,109423,1
1272245,109428,0
374726,109431,0
1072332,109431,1
192702,109434,1
464570,109434,0
199167,109436,1
1366984,109436,0
329022,109440,1
771836,109440,0
154855,109447,0
492368,109458,0
68383,109460,0
608395,109461,1
698493,109461,0
447277,109462,0
664814,109462,1
1008456,109465,0
1483909,109465,1
605582,109466,0
1336733,109469,0
229487,109481,0
268353,109481,1
748691,109484,0
279865,109486,0
1154922,109486,1
477807,109489,0
1031936,109492,1
1038782,109492,0
537406,109495,0
1322377,109497,1
1509670,109497,0
1259082,109502,1
1480334,109502,0
444144,109503,0
957968,109503,1
38250,109512,1
943650,109512,0
126415,109513,1
224136,109513,0
628775,109519,0
654629,109522,0
151123,109523,1
1320971,109523,0
265754,109527,0
247164,109529,1
1114506,109529,0
1135077,109532,0
247668,109536,0
848002,109543,0
308701,109544,1
1018144,109544,0
1284770,109549,1
1355253,109549,0
164394,109551,0
260124,109553,1
1301610,109553,0
257502,109555,0
166279,109564,1
1248487,109564,0
651159,109568,1
1516839,109568,0
104324,109570,1
529870,109570,0
928107,109594,0
1230986,109594,1
1293168,109600,0
378274,109607,0
873390,109607,1
1033407,109611,0
1344589,109620,0
550096,109623,0
164114,109632,1
974039,109632,0
826185,109650,0
1096684,109650,1
1103258,109654,0
1261257,109657,0
3858,109661,1
301398,109661,0
1191959,109663,0
1458215,109663,1
1278215,109664,0
19750,109667,0
196732,109673,1
803475,109673,0
379235,109678,0
641127,109683,1
1466879,109683,0
891142,109684,1
895604,109684,0
252591,109686,0
235411,109687,1
1202552,109687,0
439427,109703,0
680989,109704,1
908549,109704,0
897422,109705,1
1325707,109705,0
1253882,109712,0
1378314,109713,0
476665,109719,1
1048025,109719,0
189569,109723,1
431904,109723,0
804305,109724,0
1148929,109724,1
559676,109726,0
746506,109728,1
802404,109728,0
935207,109731,1
1477836,109731,0
960736,109733,1
1483290,109733,0
1494541,109736,1
1559738,109736,0
319911,109740,0
870657,109740,1
1046718,109754,0
795728,109756,0
422696,109757,1
489124,109757,0
578408,109764,0
1041539,109765,0
781977,109766,1
1290335,109766,0
482877,109773,0
956638,109773,1
1109398,109775,1
1216961,109775,0
1378254,109788,0
407480,109790,0
1108728,109791,0
853035,109793,1
1133476,109793,0
1378385,109794,1
1549494,109794,0
1182455,109798,0
680989,109803,0
1301748,109804,0
536253,109820,1
1448131,109820,0
693933,109824,0
813307,109824,1
1023366,109826,0
1256260,109826,1
1442621,109830,0
113455,109831,1
1188592,109831,0
203472,109836,1
833633,109836,0
1062948,109841,0
1341903,109841,1
969069,109842,0
690590,109846,1
1010178,109846,0
315970,109862,1
654596,109862,0
313941,109867,0
406313,109869,0
1199833,109878,0
258946,109882,0
223798,109883,0
34532,109887,0
598952,109891,0
232587,109892,0
1033696,109903,0
662780,109908,1
1452043,109908,0
254170,109913,0
1267759,109913,1
20842,109914,0
1243535,109914,1
545181,109915,0
1069429,109915,1
1517894,109917,0
389141,109918,0
394724,109920,0
1399893,109920,1
1282131,109922,1
1360498,109922,0
768223,109926,0
625894,109928,1
739542,109928,0
790307,109930,0
28486,109935,1
928014,109935,0
1169746,109936,0
293511,109943,0
1560583,109943,1
648791,109957,0
1329634,109957,1
948144,109965,0
205510,109970,0
1122512,109970,1
486477,109982,0
1432420,109982,1
16635,109988,0
853075,110002,0
1002962,110003,0
1005030,110010,0
1271196,110012,0
1566610,110012,1
1203853,110025,0
1356704,110026,0
1024104,110038,0
1284436,110044,0
581803,110050,1
1372774,110050,0
410082,110051,0
1513130,110051,1
1317494,110054,1
1559542,110054,0
369933,110057,0
261093,110062,0
1189535,110062,1
303681,110063,0
181954,110065,0
383689,110078,0
658523,110078,1
684712,110079,0
878306,110086,0
353731,110087,1
515514,110087,0
1153787,110105,0
1260497,110110,0
447301,110111,0
574445,110114,1
1292783,110114,0
1497850,110114,1
1026523,110119,0
1293168,110119,1
712626,110121,0
158548,110127,1
401251,110127,0
133400,110129,0
749774,110135,0
153290,110146,0
1111177,110155,0
1387743,110162,0
677836,110171,0
1315874,110178,0
1352697,110178,1
1030443,110183,0
1074467,110183,1
1079116,110193,0
1143386,110193,1
1323847,110193,1
359745,110194,1
377103,110194,1
690252,110194,0
70416,110199,0
665396,110199,1
1019336,110205,0
322488,110207,0
1471197,110207,1
820305,110212,0
410822,110217,1
752922,110217,0
218756,110222,1
1286140,110222,0
360930,110228,0
331685,110230,1
1303779,110230,0
618877,110233,0
998085,110236,0
181278,110237,0
70756,110238,0
812926,110240,0
150068,110241,0
716898,110243,1
1400313,110243,0
1038087,110248,0
943333,110249,1
945678,110249,1
947610,110249,1
1150718,110249,1
1233349,110249,0
822371,110253,0
253440,110254,1
276421,110254,1
1136286,110254,0
716464,110255,0
1469090,110257,0
733070,110264,0
330457,110273,0
1131837,110279,0
715812,110285,1
991447,110285,0
1127384,110292,0
193447,110298,0
1061545,110300,0
1510276,110300,1
573506,110301,0
1224410,110306,0
442553,110313,1
993051,110313,0
458723,110316,0
1262681,110316,1
1005035,110319,0
1212027,110319,1
1067652,110320,0
201037,110323,1
252892,110323,0
72740,110328,0
699072,110328,1
967218,110331,0
1303641,110333,0
421089,110338,1
700483,110338,0
108677,110354,1
570807,110354,0
402629,110360,0
1348540,110362,0
232247,110363,1
998022,110363,0
337883,110366,1
1126644,110366,0
53958,110379,1
946139,110379,0
1196467,110381,0
1186625,110388,0
387203,110392,1
1201299,110392,0
210543,110398,1
1309731,110398,0
1070488,110425,0
1516105,110427,0
572507,110431,1
581141,110431,0
1406952,110437,0
571522,110441,1
601863,110441,0
133414,110444,1
874033,110444,0
504931,110448,1
1484170,110448,0
1031613,110458,0
655349,110459,0
1388945,110459,1
608673,110461,1
918791,110461,0
236442,110465,1
265724,110465,1
1117763,110465,0
211448,110466,0
671516,110470,1
813046,110470,0
486897,110478,1
1426696,110478,0
455032,110482,1
868016,110482,0
522105,110484,1
890678,110484,0
243909,110485,0
1174625,110495,0
623354,110500,0
1401597,110500,1
1349897,110501,0
1439166,110501,1
519702,110502,0
602266,110508,0
659762,110520,0
1012027,110521,0
517533,110523,0
655375,110523,1
849113,110524,0
514216,110527,1
1042937,110527,0
277354,110528,1
277410,110528,1
455567,110528,0
881685,110531,0
89766,110532,1
797447,110532,0
144566,110535,1
261692,110535,0
178078,110537,1
360349,110537,0
388628,110549,0
1318665,110550,0
194405,110555,0
1026742,110555,1
523018,110560,0
1100901,110560,1
194592,110573,1
1212444,110573,0
260032,110579,0
348062,110579,1
672181,110585,1
694081,110585,0
1074361,110587,0
578288,110590,1
1019104,110590,0
377456,110598,1
891791,110598,0
939252,110601,0
515772,110603,0
902749,110603,1
737116,110613,0
1566003,110621,0
174320,110631,0
1011779,110635,1
1068295,110635,0
1347028,110643,0
850872,110646,1
962614,110646,0
1064598,110646,1
920990,110649,1
1202045,110649,0
1476231,110650,1
1526552,110650,0
1457250,110651,1
1472838,110651,0
203628,110652,0
536387,110652,1
1049513,110657,0
12559,110660,0
1382015,110661,0
641834,110669,1
886773,110669,0
361337,110671,1
775501,110671,0
1406332,110672,0
89574,110677,1
220787,110677,0
396956,110681,1
1123985,110681,0
1294544,110684,1
1355716,110684,0
650650,110686,0
1219501,110686,1
1337169,110689,1
1510122,110689,0
318603,110690,1
429864,110690,0
1270638,110691,0
679517,110693,1
1271792,110693,0
122308,110703,1
976974,110703,0
195456,110704,0
723271,110704,1
482226,110708,0
18751,110717,0
482530,110717,1
885942,110721,0
1210496,110721,1
8786,110724,0
907439,110725,0
346006,110728,0
882784,110728,1
379842,110729,1
993772,110729,0
1112931,110732,0
408914,110734,1
472971,110734,0
557773,110747,0
384938,110750,1
1239269,110750,0
357909,110751,0
1086033,110751,1
108524,110754,1
1378190,110754,0
437697,110760,0
171700,110764,0
283096,110764,1
339479,110766,1
495114,110766,0
754867,110773,0
904773,110773,1
324549,110774,0
384109,110774,1
672250,110779,0
101720,110780,0
689988,110786,0
910414,110786,1
772203,110798,0
819718,110798,1
354283,110804,0
1241135,110806,0
19607,110808,0
1251145,110808,1
323059,110811,1
750966,110811,0
1095681,110816,0
1170623,110816,1
613991,110821,1
1372915,110821,0
147418,110822,0
1107975,110822,1
115328,110827,0
319935,110828,1
657096,110828,0
127225,110834,0
267947,110834,1
287204,110834,1
141922,110835,1
978578,110835,0
1484147,110838,0
571873,110841,1
1185816,110841,0
1050811,110846,1
1291077,110846,0
43896,110847,1
1346272,110847,0
319169,110850,1
1027943,110850,0
512335,110852,0
619659,110861,1
1560284,110861,0
441352,110872,1
772287,110872,0
599722,110878,0
384653,110879,0
421216,110883,1
1074362,110883,0
1132448,110885,1
1220868,110885,0
515578,110888,1
1332912,110888,0
170284,110898,0
1242645,110898,1
499913,110903,0
240448,110904,1
481311,110904,0
795318,110907,1
946134,110907,0
666188,110916,1
1054834,110916,0
669930,110932,0
569101,110940,1
1259588,110940,0
77278,110942,1
1539740,110942,0
794183,110954,0
451823,110955,0
724772,110958,0
1269393,110958,1
1461008,110976,1
1551458,110976,0
744357,110977,1
1416984,110977,0
786806,110979,0
1201222,110979,1
1191146,110980,0
1489509,110980,1
1003909,110985,0
546211,110999,0
974961,110999,1
577395,111003,0
698046,111003,1
85094,111004,1
1477643,111004,0
505852,111007,0
691840,111007,1
988361,111012,0
234318,111020,1
1564017,111020,0
49001,111023,0
487029,111023,1
846062,111030,1
1477743,111030,0
893010,111037,0
69818,111044,1
1143605,111044,0
365786,111045,1
956366,111045,0
1160924,111047,0
156173,111058,1
739628,111058,0
1180348,111064,0
1387802,111066,0
1117575,111069,0
37297,111071,1
260139,111071,0
997294,111074,0
1082679,111077,1
1196728,111077,0
181725,111078,0
1090770,111078,1
606553,111084,1
1396077,111084,0
86630,111085,0
221749,111086,1
1178533,111086,0
461015,111092,0
855576,111093,0
437245,111099,0
1557819,111100,0
1125159,111102,0
421998,111103,0
512138,111111,0
1006218,111111,1
487134,111116,1
628681,111116,0
984474,111119,0
1049481,111119,1
437405,111124,1
1236996,111124,0
393445,111127,0
747540,111127,1
746116,111128,1
1279993,111128,0
13973,111131,1
884537,111131,0
658165,111133,0
1327527,111133,1
1329631,111133,1
67457,111137,1
934752,111137,0
692133,111138,0
820906,111140,0
1419931,111140,1
462181,111141,0
1414193,111142,0
222382,111143,0
1447944,111143,1
238845,111144,1
1254098,111144,0
270420,111146,0
551579,111153,1
919360,111153,0
76199,111157,1
774917,111157,0
474220,111162,1
1467097,111162,0
368617,111164,0
531838,111169,0
1265785,111170,1
1325357,111170,0
1027858,111177,0
1334937,111178,1
1441173,111178,0
962102,111184,0
1001505,111184,1
973401,111187,0
1302370,111187,1
50558,111190,0
349795,111190,1
191125,111191,1
432258,111191,0
705299,111192,0
489734,111193,1
1144706,111193,0
524276,111194,0
525961,111199,0
1425780,111200,1
1548437,111200,0
298699,111203,0
770621,111208,0
914878,111208,1
947314,111208,1
1013679,111208,1
611779,111212,0
117879,111214,1
685534,111214,0
563136,111215,0
568855,111215,1
749029,111235,1
1487544,111235,0
964646,111238,0
1020151,111238,1
488031,111239,0
803129,111239,1
221200,111240,1
241372,111240,1
617540,111240,1
1534919,111240,0
572190,111242,1
896858,111242,0
723365,111243,0
984840,111243,1
1185502,111245,0
207814,111248,1
920300,111248,0
1527233,111250,0
598635,111251,1
1362133,111251,0
1060633,111252,1
1081491,111252,0
867964,111253,1
1303590,111253,0
596340,111259,0
895491,111259,1
114658,111263,1
538343,111263,0
421216,111266,0
395411,111267,0
437679,111267,1
554598,111272,0
1383570,111272,1
797418,111273,0
250503,111274,0
519632,111274,1
1169261,111277,1
1309305,111277,0
33315,111284,0
1181543,111284,1
1338003,111285,0
502222,111297,1
584853,111297,1
1367311,111297,0
616035,111299,0
496445,111301,1
1267658,111301,0
778094,111302,1
1441918,111302,0
686180,111303,0
569541,111305,0
1286792,111305,1
360075,111310,0
1442128,111310,1
304024,111314,1
1163652,111314,0
216195,111317,0
384913,111317,1
721888,111320,1
1223619,111320,0
382754,111323,0
915034,111324,1
1012567,111324,0
669231,111329,0
987751,111329,1
836033,111335,0
445096,111336,0
1440536,111336,1
204474,111337,1
490349,111337,0
910769,111346,0
313728,111355,0
1148527,111357,1
1565704,111357,0
1299588,111359,0
285470,111362,1
1565913,111362,0
199413,111365,0
218549,111366,0
782068,111366,1
861841,111370,0
947559,111370,1
1328557,111372,1
1480801,111372,0
367016,111378,0
1199283,111381,0
543830,111383,1
